threshold,min_area,dice,iou,sensitivity,specificity,precision,accuracy,fpr,fnr,mae
0.49,20,0.780978087680056,0.6927364675630923,0.7593636360704962,0.9982264427856062,0.8863534018505619,0.9937299817337362,0.001773557215961521,0.35462600152271156,0.0062700184
0.49,30,0.7777076337358785,0.6900674297837455,0.7564262536307508,0.9982333848681101,0.8867914842362015,0.9936793826404721,0.001766615133457728,0.357563383962457,0.006320617
0.49,50,0.7692632865655756,0.6829152901588771,0.7464842794228219,0.9982819643372698,0.8955371474420534,0.9935840349741022,0.0017180356642980794,0.36750535817038593,0.006415965
0.5,0,0.7845110933674507,0.6949318534746408,0.7616243441225008,0.9982391138999778,0.8852518028765431,0.9937340138489806,0.0017608861015900059,0.352365293470707,0.0062659862
0.5,3,0.7844101332976997,0.6948411785527125,0.7615142174735504,0.9982397747468194,0.885236835274402,0.9937323535662329,0.0017602252547485957,0.3524754201196573,0.0062676463
0.5,5,0.7834613201658909,0.6942682894532163,0.7608450376728535,0.9982407572708794,0.885513352083894,0.9937303770391523,0.0017592427306886108,0.35314459992035424,0.006269623
0.5,10,0.7827316159084832,0.6937943767747972,0.7601000986333987,0.9982438016589268,0.8857585870069996,0.993718992243168,0.0017561983426410803,0.353889538959809,0.0062810075
0.5,20,0.7800980227508372,0.691630412041276,0.7572723572813121,0.9982591787888637,0.887330125279429,0.9936936926965358,0.001740821212704313,0.35671728031189565,0.0063063074
0.5,30,0.7770006775544541,0.6891024250554583,0.7545454834296837,0.9982669791674389,0.887856698788552,0.9936451491914354,0.0017330208341289689,0.35944415416352393,0.0063548507
0.5,50,0.7687261402785889,0.6821721657486308,0.7449184275152029,0.9983115421515812,0.8965972840166917,0.9935550195565587,0.0016884578499866028,0.369071210078005,0.0064449804
