mode,threshold,min_area,dice,iou,sensitivity,specificity,precision,accuracy,mae,tp,tn,fp,fn
raw_probability_tta,0.12,10,0.2793528276680696,0.1623533471359343,0.5836633427164541,0.9943420425591488,0.18361802407610345,0.9934485818253073,0.006551417987793684,12233,9558444,54389,8726
raw_probability_tta,0.12,15,0.28093321493232914,0.16342193181358583,0.5811345961159496,0.9944270331129221,0.1852415135660991,0.9935278860079179,0.006472114007920027,12180,9559261,53572,8779
raw_probability_tta,0.12,20,0.2826026119402656,0.16455283669642806,0.5781764397153594,0.9945195136542985,0.1870032869862831,0.9936137296715551,0.00638627028092742,12118,9560150,52683,8841
raw_probability_tta,0.12,30,0.28362085398395404,0.16524370774503835,0.5679183167133127,0.9946868940717051,0.18900550994804627,0.9937584286644335,0.0062415711581707,11903,9561759,51074,9056
raw_probability_tta,0.12,50,0.2832325912820921,0.16498017718871533,0.5499785295097332,0.9949120098102183,0.19072753445733728,0.9939440253640509,0.006055974867194891,11527,9563923,48910,9432
raw_probability_tta,0.12,75,0.2723151071098806,0.15761850336859998,0.5000715682997757,0.9952628949238992,0.18710057481520456,0.9941855709568974,0.00581442890688777,10481,9567296,45537,10478
raw_probability_tta,0.12,100,0.26778601794355844,0.1545917656348955,0.47635860489504445,0.9954618997334075,0.1862408595731633,0.9943325535780709,0.00566744664683938,9984,9569209,43624,10975
raw_probability_tta,0.12,150,0.24567799600137516,0.14004156331699738,0.3986831432795464,0.9959731954149199,0.17754169765214545,0.9946737484056113,0.005326251499354839,8356,9574124,38709,12603
raw_probability_tta,0.12,200,0.22503824168742856,0.12678483952317313,0.33341285366652346,0.9964466250479947,0.16983424877262193,0.9950041478993932,0.004995852243155241,6988,9578675,34158,13971
raw_probability_tta,0.13,0,0.3043478260869188,0.17948717948715323,0.5851424209167493,0.9950723163504444,0.2056579410728614,0.9941804846938765,0.005819515325129032,12264,9565464,47369,8695
raw_probability_tta,0.13,3,0.3052214835287586,0.18009520451337271,0.5848561477166921,0.9950997796383221,0.20649225948819863,0.9942072654257006,0.005792734678834677,12258,9565728,47105,8701
raw_probability_tta,0.13,5,0.3060043736332014,0.18064059249639566,0.5841881769165589,0.9951292194507062,0.2072935360443898,0.9942351879716721,0.005764812231063843,12244,9566011,46822,8715
raw_probability_tta,0.13,10,0.3079701907287725,0.18201227250329477,0.5816594303160544,0.9952126495903956,0.20942777138337954,0.9943129351349905,0.005687064956873655,12191,9566813,46020,8768
raw_probability_tta,0.13,15,0.3095268460655134,0.1831007167106476,0.5789875471155213,0.9952858850247362,0.21122347739809383,0.9943801983684089,0.005619801580905914,12135,9567517,45316,8824
raw_probability_tta,0.13,20,0.3096038214427866,0.1831545914325478,0.573643780714455,0.9953515264438684,0.21201594131335755,0.9944340712359153,0.005565928760915995,12023,9568148,44685,8936
raw_probability_tta,0.13,30,0.3127362777770048,0.18535115385813553,0.566391526313008,0.9955177625576134,0.2160013100913032,0.9945841678956729,0.005415832158178091,11871,9569746,43087,9088
raw_probability_tta,0.13,50,0.31447246075585045,0.18657212856745795,0.5486425879094667,0.9957687811699205,0.2204013570237057,0.9947960263206835,0.0052039735019207,11499,9572159,40674,9460
raw_probability_tta,0.13,75,0.30243253405832554,0.17815641506216082,0.49887876329953773,0.9960749344131944,0.21698798431107624,0.9949932487643486,0.005006751045584679,10456,9575102,37731,10503
raw_probability_tta,0.13,100,0.29796459111160156,0.17506368525329483,0.4721599312942067,0.9962998420964965,0.21766193775426865,0.9951595384247439,0.004840461537241936,9896,9577264,35569,11063
raw_probability_tta,0.13,150,0.27399223449811294,0.1587433382250408,0.39224199627826123,0.9967929329470293,0.21052496798970283,0.9954776893667614,0.004522310569882393,8221,9582004,30829,12738
raw_probability_tta,0.13,200,0.25529891552819894,0.14632816922074038,0.33303115606644734,0.9972180937711069,0.2069865369787655,0.9957731078271143,0.004226892255246639,6980,9586091,26742,13979
raw_probability_tta,0.14,0,0.33074466933646357,0.19813905234317333,0.583186220716359,0.9957629556240071,0.2308273374501481,0.9948653655798247,0.005134634207934141,12223,9572103,40730,8736
raw_probability_tta,0.14,3,0.3316505170588264,0.19878959441648386,0.5829953719163209,0.9957860497524498,0.23174085383195864,0.9948879942602031,0.005112005863338709,12219,9572325,40508,8740
raw_probability_tta,0.14,5,0.3328379170699992,0.1996434062877941,0.5823274011161876,0.9958206909451137,0.23300878197780966,0.9949211068704816,0.005078893154859543,12205,9572658,40175,8754
raw_probability_tta,0.14,10,0.33481607976528516,0.20106852804469275,0.5799895033157212,0.9958911176341033,0.23533511441510138,0.9949862940781772,0.00501370569691062,12156,9573335,39498,8803
raw_probability_tta,0.14,15,0.33687198252468425,0.2025532484481064,0.5776038933152452,0.9959628966819657,0.23777350041241355,0.9950527269013064,0.004947273060679436,12106,9574025,38808,8853
raw_probability_tta,0.14,20,0.3374331550801664,0.20295915085232977,0.5720215659141313,0.9960352998954617,0.23929662082588388,0.9951128278459812,0.004887172020971775,11989,9574721,38112,8970
raw_probability_tta,0.14,30,0.3405105502213045,0.20518994577923585,0.5651510091127605,0.9961751129973849,0.24365910353192693,0.9952373893893486,0.004762610420584679,11845,9576065,36768,9114
raw_probability_tta,0.14,50,0.3415485082971267,0.20594422568635384,0.5464955389090383,0.9963946112451959,0.24839521165851658,0.9954158238002222,0.004584176000207663,11454,9578175,34658,9505
raw_probability_tta,0.14,75,0.33044446211332906,0.19792361177251208,0.4957297580989094,0.9967193854298718,0.24781758336110105,0.9956294468470972,0.004370552953332663,10390,9581297,31536,10569
raw_probability_tta,0.14,100,0.32710481455117807,0.1955321632798046,0.47149196049407344,0.9969228634264208,0.2504181237645709,0.9957797511094272,0.00422024866566062,9882,9583253,29580,11077
raw_probability_tta,0.14,150,0.30115334543515393,0.177269293038278,0.3918125864781756,0.9973612357564092,0.24456489368031314,0.996043821581366,0.003956178203225136,8212,9587467,25366,12747
raw_probability_tta,0.14,200,0.27835113284753404,0.16167706328405684,0.3326494584663712,0.9976943321495328,0.2392915980229821,0.9962474797047716,0.0037525203078985214,6972,9590669,22164,13987
