mode,threshold,min_area,dice,iou,sensitivity,specificity,precision,accuracy,mae,tp,tn,fp,fn
raw_probability_highsens_tta,0.13,10,0.38856838555066586,0.24113240801934327,0.6266520349250314,0.9965141389640276,0.2815856612995988,0.9957094776387108,0.004290522541850805,13134,9579324,33509,7825
raw_probability_highsens_tta,0.13,15,0.3906331880997783,0.24272476927652525,0.6224056491241842,0.9965894549504803,0.28463888282777994,0.9957753914554093,0.004224608652293682,13045,9580048,32785,7914
raw_probability_highsens_tta,0.13,20,0.39462087828591486,0.24581164221481386,0.619542917123613,0.9966850563200246,0.28951416913774736,0.9958645567602031,0.004135443363338709,12985,9580967,31866,7974
raw_probability_highsens_tta,0.13,30,0.3991422977717768,0.24933027914736786,0.6128154969222707,0.9968214365109631,0.29595151962019955,0.9959860042649863,0.004013995639979839,12844,9582278,30555,8115
raw_probability_highsens_tta,0.13,50,0.4055293564748885,0.25433479012089555,0.5969750465191102,0.997062676528344,0.307058015117231,0.9961922574205454,0.003807742614299059,12512,9584597,28236,8447
raw_probability_highsens_tta,0.13,75,0.4030281182407383,0.25237020316021663,0.5600935159117515,0.9973414705113457,0.31476069178165583,0.9963902064732133,0.0036097934935241938,11739,9587277,25556,9220
raw_probability_highsens_tta,0.13,100,0.39836234850810703,0.2487218929556511,0.5245956391046688,0.9975816702526706,0.32109689854555196,0.9965526554860216,0.0034473445266485214,10995,9589586,23247,9964
raw_probability_highsens_tta,0.13,150,0.38198715051960197,0.23608412667567613,0.4638102962925407,0.9978968738976315,0.32470438907063776,0.9967349305444825,0.0032650695648044348,9721,9592616,20217,11238
raw_probability_highsens_tta,0.13,200,0.37620948643336805,0.23168597383108824,0.39791974807939406,0.9984356328670216,0.3567456583110802,0.9971291678292401,0.0028708321042358875,8340,9597795,15038,12619
raw_probability_highsens_tta,0.14,0,0.39169607886932173,0.24354605726133496,0.6274631423251932,0.9965630319386586,0.2847153063433027,0.9957600288650607,0.004239971283823252,13151,9579794,33039,7808
raw_probability_highsens_tta,0.14,3,0.3924471975519976,0.24412709613915876,0.6272245813251456,0.9965785320518926,0.28555912763917685,0.9957749762502648,0.004225023556500673,13146,9579943,32890,7813
raw_probability_highsens_tta,0.14,5,0.39329341317359384,0.24478234943346663,0.6267474593250504,0.9965977771589282,0.286555703409549,0.9957931414753391,0.004206858575344086,13136,9580128,32705,7823
raw_probability_highsens_tta,0.14,10,0.3960162257067876,0.24689540633370197,0.6241710005245363,0.9966683078755233,0.29000864572473567,0.9958579134778902,0.004142086487263441,13082,9580806,32027,7877
raw_probability_highsens_tta,0.14,15,0.3991228742734732,0.24931512097928135,0.620926570923889,0.9967501776011287,0.29407511185422924,0.9959325466026244,0.004067453555762768,13014,9581593,31240,7945
raw_probability_highsens_tta,0.14,20,0.4021418593822129,0.25167557066532265,0.6181115511233274,0.9968254935875814,0.29801476846626535,0.9960015744579072,0.0039984253235161304,12955,9582317,30516,8004
raw_probability_highsens_tta,0.14,30,0.40613537845942205,0.2548117154811208,0.6101913259217471,0.9969591690607743,0.30435506901468246,0.9961177280970972,0.0038822719361633062,12789,9583602,29231,8170
