mode,threshold,dice,iou,sensitivity,specificity,precision,accuracy,mae,tp,tn,fp,fn
lung_constrained_probability,0.67,0.5260615818070724,0.35690879300916273,0.49887876329953773,0.9991327218521315,0.5563773745540592,0.9980443837691317,0.0019556162878870964,10456,9604496,8337,10503
lung_constrained_probability,0.68,0.5264406095467438,0.35725781597768813,0.49778138269931876,0.999142396419452,0.5586014884614453,0.9980516498591615,0.0019483501091599464,10433,9604589,8244,10526
lung_constrained_probability,0.69,0.5267870693578878,0.3575770062840021,0.49682713869912837,0.9991509266831111,0.560592193808581,0.9980580855389021,0.0019419144373387098,10413,9604671,8162,10546
lung_constrained_probability,0.7,0.5270338811116537,0.357804483316567,0.49577747029891894,0.9991592488915589,0.5624966166835043,0.9980641060134982,0.00193589401897043,10391,9604751,8082,10568
lung_constrained_probability,0.71,0.5274619043983496,0.358199156934435,0.49463237749869043,0.999169547624513,0.5649591280650872,0.9980718911099586,0.0019281088607385755,10367,9604850,7983,10592
lung_constrained_probability,0.72,0.5276255067437017,0.3583500727296674,0.49367813349850004,0.9991766215016937,0.5665863541777644,0.9980768735716934,0.0019231264013797045,10347,9604918,7915,10612
lung_constrained_probability,0.73,0.5274214157933741,0.3581618131962243,0.4923421918982335,0.9991831752408463,0.5678828903194277,0.9980805066167082,0.0019194934284314513,10319,9604981,7852,10640
lung_constrained_probability,0.74,0.5277557189331845,0.358470211581167,0.49148337229806216,0.9991909773112662,0.5698086071464931,0.9980864232900182,0.0019135767361149192,10301,9605056,7777,10658
lung_constrained_probability,0.75,0.5277970366945208,0.35850833740307037,0.4903382794978337,0.999198259243658,0.5714524021349136,0.9980911981491806,0.0019088018452748656,10277,9605126,7707,10682
lung_constrained_probability,0.76,0.5280288399638141,0.35872227275895363,0.4891931866976052,0.9992069975625282,0.5735623181916684,0.998097426226349,0.0019025737419724464,10253,9605210,7623,10706
lung_constrained_probability,0.77,0.5282950641835555,0.35896805896793293,0.4879526694973577,0.9992165681022432,0.57590944926198,0.9981042771112342,0.001895722933113575,10227,9605302,7531,10732
lung_constrained_probability,0.78,0.5288553732927703,0.35948564382583775,0.48685528889713875,0.999227491000831,0.5787861599542945,0.9981127888166976,0.0018872112268581986,10204,9605407,7426,10755
lung_constrained_probability,0.79,0.5290037667228137,0.3596227881184051,0.4858056204969293,0.999234980988434,0.5806341240872601,0.9981179788810045,0.0018820210825651884,10182,9605479,7354,10777
lung_constrained_probability,0.8,0.5290668890219327,0.35968113374655103,0.48437425449664373,0.9992441354177266,0.5828453324144087,0.9981239993556007,0.0018760006641969085,10152,9605567,7266,10807
lung_constrained_probability,0.81,0.5293763890703284,0.3599672853992035,0.4829906006963677,0.9992548502611032,0.5856184195299169,0.998131680650775,0.0018683193484321237,10123,9605670,7163,10836
lung_constrained_probability,0.82,0.529688032954496,0.3602555408828437,0.48160694689609157,0.9992655651044797,0.5884341844464333,0.9981393619459493,0.0018606380326673388,10094,9605773,7060,10865
lung_constrained_probability,0.83,0.5298591919988078,0.36041390669183987,0.48027100529582506,0.9992749275889835,0.5908664005631658,0.9981457976256899,0.0018542023608461022,10066,9605863,6970,10893
lung_constrained_probability,0.84,0.529930786706681,0.36048016101194635,0.4785533660954823,0.9992858504875712,0.5936667653148306,0.9981529599144335,0.0018470401410013437,10030,9605968,6865,10929
lung_constrained_probability,0.85,0.5302560021221567,0.36078119923455443,0.47683572689513964,0.9992986458830597,0.597155831739605,0.9981619906263277,0.001838009338825941,9994,9606091,6742,10965
lung_constrained_probability,0.86,0.5308579495510399,0.3613387482774816,0.47545207309486354,0.9993114412785482,0.6008803666180651,0.9981717479472249,0.0018282521050423384,9965,9606214,6619,10994
lung_constrained_probability,0.87,0.5305980528510403,0.3610979649785718,0.47325731189442566,0.9993227802875584,0.6037494674048306,0.9981782874282515,0.0018217125907540321,9919,9606323,6510,11040
lung_constrained_probability,0.88,0.5307142473261325,0.3612056037161706,0.47115797509400675,0.999336303876286,0.6075053829587157,0.9981872143388596,0.0018127856310456991,9875,9606453,6380,11084
lung_constrained_probability,0.89,0.5307224848074191,0.36121323529398486,0.4687723650935308,0.9993507637134641,0.6115398979206949,0.998196452653326,0.0018035473767668009,9825,9606592,6241,11134
lung_constrained_probability,0.9,0.5310032292202299,0.36147338086956016,0.4668161648931405,0.9993645993850087,0.6156556758113417,0.9982060023716508,0.0017939975950866938,9784,9606725,6108,11175
