mode,threshold,dice,iou,sensitivity,specificity,precision,accuracy,mae,tp,tn,fp,fn
lung_constrained_probability_5slice,0.56,0.42193308550175823,0.2673733804475047,0.4223961066842777,0.9987358565367764,0.4214710783144863,0.9974819884008281,0.0025180114898830652,8853,9600681,12152,12106
lung_constrained_probability_5slice,0.57,0.42279306048106424,0.26806441810991555,0.42091702848398255,0.9987567660855016,0.42468589033821563,0.9974996346194718,0.002500365488231182,8822,9600882,11951,12137
lung_constrained_probability_5slice,0.58,0.42355660422775954,0.2686785997922082,0.41967651128373507,0.9987746588336645,0.42750911300100725,0.9975147896072482,0.002485210308805108,8796,9601054,11779,12163
lung_constrained_probability_5slice,0.59,0.42437890454733296,0.26934071000452764,0.4181020086834209,0.9987957764376008,0.430847140960504,0.9975324358258919,0.0024675640743225813,8763,9601257,11576,12196
lung_constrained_probability_5slice,0.6,0.4252865172639304,0.27007231596505654,0.41695691588319245,0.9988141893237915,0.4339557056309296,0.9975483174226712,0.002451682463288307,8739,9601434,11399,12220
lung_constrained_probability_5slice,0.61,0.4260916336608415,0.2707220082017302,0.41576411088295445,0.9988318740167431,0.4369452940879321,0.9975633686091615,0.0024366313591599464,8714,9601604,11229,12245
lung_constrained_probability_5slice,0.62,0.42694142526916173,0.27140847272150337,0.4141896082826403,0.9988529916206794,0.4405033744352562,0.9975810148278051,0.0024189851246774197,8681,9601807,11026,12278
lung_constrained_probability_5slice,0.63,0.4276145042883982,0.2719527148111196,0.41271053008234515,0.9988715085344758,0.4436352446402484,0.9975962736168676,0.0024037263356149197,8650,9601985,10848,12309
lung_constrained_probability_5slice,0.64,0.4288022270274579,0.2729142278608305,0.4115654372821167,0.9988923140555953,0.4475459167788484,0.9976145426432282,0.0023854572791606188,8626,9602185,10648,12333
lung_constrained_probability_5slice,0.65,0.4296451669287513,0.2735975066784526,0.41046805668189773,0.9989092705553078,0.4507020117348854,0.9976290748232878,0.0023709251545369625,8603,9602348,10485,12356
lung_constrained_probability_5slice,0.66,0.4305106009282573,0.274299782580805,0.4093229638816693,0.9989267471930482,0.45401143099044555,0.9976440222084918,0.0023559778928756714,8579,9602516,10317,12380
lung_constrained_probability_5slice,0.67,0.43180097895735187,0.27534832834563333,0.40827329548145985,0.998947448686562,0.45820615796494873,0.9976623950361385,0.002337604993954301,8557,9602715,10118,12402
lung_constrained_probability_5slice,0.68,0.43184412816793977,0.27538342069492155,0.4060785342810219,0.9989652374071193,0.4611008776679699,0.9976753701969059,0.002324629807844758,8511,9602886,9947,12448
lung_constrained_probability_5slice,0.69,0.4326986881730303,0.2760788145252317,0.40445631948069827,0.9989861469558444,0.46518136420980893,0.9976927050116912,0.00230729510076344,8477,9603087,9746,12482
lung_constrained_probability_5slice,0.7,0.43300079501437877,0.2763248338842341,0.4027863924803651,0.9990021672071064,0.46811578130172554,0.9977050573647418,0.0022949427366256714,8442,9603241,9592,12517
lung_constrained_probability_5slice,0.71,0.4341301152625167,0.27724533148889197,0.4016412996801366,0.9990217243969588,0.47233756031844215,0.9977220807756687,0.0022779193241149187,8418,9603429,9404,12541
lung_constrained_probability_5slice,0.72,0.43466085874288674,0.2776783939573717,0.3999236604797939,0.9990401372831496,0.4760065875401919,0.9977367167570144,0.002263283357024193,8382,9603606,9227,12577
lung_constrained_probability_5slice,0.73,0.4354695729257873,0.2783388327832956,0.3984445822794988,0.9990591743349739,0.4800804828971083,0.9977524945525076,0.0022475053556263447,8351,9603789,9044,12608
lung_constrained_probability_5slice,0.74,0.4359196079971607,0.27870665103022996,0.39687007967918464,0.9990756106966584,0.48349221111341345,0.997765469713275,0.0022345304023474455,8318,9603947,8886,12641
lung_constrained_probability_5slice,0.75,0.4362831625259014,0.27900394244691884,0.3950570160788229,0.9990930873343988,0.4871161313092792,0.997778963880473,0.0022210360039025545,8280,9604115,8718,12679
lung_constrained_probability_5slice,0.76,0.43678952807429006,0.2794182459232195,0.39324395247846117,0.9991118123034064,0.491179976161805,0.9977937036631049,0.0022062964271754026,8242,9604295,8538,12717
lung_constrained_probability_5slice,0.77,0.4372268997121291,0.27977631534071684,0.39147860107810895,0.999129496996358,0.49508236287908336,0.9978075092341615,0.0021924907341599464,8205,9604465,8368,12754
lung_constrained_probability_5slice,0.78,0.43809472753090895,0.280487386305035,0.3899040984777948,0.9991494702966327,0.49987766087564234,0.9978240136386576,0.0021759863011538982,8172,9604657,8176,12787
lung_constrained_probability_5slice,0.79,0.4383000512031589,0.28065573770482116,0.387995610477414,0.9991661147135283,0.5035917760710282,0.9978364697929943,0.00216353009454906,8132,9604817,8016,12827
lung_constrained_probability_5slice,0.8,0.43848093030808644,0.2808040829079329,0.38589627367699514,0.9991840074616911,0.5076575445640801,0.9978497563576202,0.002150243613868952,8088,9604989,7844,12871
lung_constrained_probability_5slice,0.81,0.43883950482618783,0.2810982638766615,0.3839400734766048,0.9992023163202763,0.5120585427931835,0.997863769531249,0.00213623046875,8047,9605165,7668,12912
lung_constrained_probability_5slice,0.82,0.43939518674008965,0.2815544223667025,0.3819838732762145,0.999222289620551,0.517116651595067,0.9978794435254561,0.002120556542649865,8006,9605357,7476,12953
lung_constrained_probability_5slice,0.83,0.4401371453850467,0.282164001843414,0.3797413998757671,0.9992460079146274,0.5233773919901865,0.9978982315582473,0.00210176850669086,7959,9605585,7248,13000
lung_constrained_probability_5slice,0.84,0.4402627769734884,0.282267275842275,0.3773080776752816,0.9992658771872964,0.5284330103571477,0.9979127637383068,0.00208723614923656,7908,9605776,7057,13051
lung_constrained_probability_5slice,0.85,0.4399215026631792,0.28198677400794925,0.37434992127469136,0.9992858504875712,0.5333423968455351,0.997926257905505,0.0020737419836223125,7846,9605968,6865,13113
lung_constrained_probability_5slice,0.86,0.4404395356062144,0.28241260641177957,0.37196431127421536,0.9993086325331971,0.5398144301339566,0.9979438003228626,0.0020561995916068554,7796,9606187,6646,13163
lung_constrained_probability_5slice,0.87,0.4398746795783424,0.28194829852479847,0.3684336084735109,0.9993312065236117,0.5456858172563454,0.9979586439067805,0.002041356172412634,7722,9606404,6429,13237
lung_constrained_probability_5slice,0.88,0.43955538960839835,0.28168599300560215,0.36509375447284453,0.9993544046796601,0.5521720305956471,0.9979745255035598,0.00202547456137836,7652,9606627,6206,13307
lung_constrained_probability_5slice,0.89,0.4386584800740157,0.2809497310330992,0.3613244906720925,0.9993762504768355,0.5581103987025144,0.9979881234720441,0.002011876553297043,7573,9606837,5996,13386
lung_constrained_probability_5slice,0.9,0.4376736161874799,0.2801422421859329,0.35707810487124525,0.999401217102179,0.5652567975826546,0.9980037974662511,0.001996202627196908,7484,9607077,5756,13475
lung_constrained_probability_5slice,0.91,0.43676804625492294,0.27940066425110227,0.3532134166704741,0.9994239991478049,0.5721020092731282,0.9980181220437384,0.0019818779546767473,7403,9607296,5537,13556
lung_constrained_probability_5slice,0.92,0.4361534106146449,0.278897823849888,0.349157879669665,0.9994507342424435,0.5808858548971416,0.9980359758649544,0.0019640240352600813,7318,9607553,5280,13641
lung_constrained_probability_5slice,0.93,0.43513888052044497,0.2780686893576628,0.34457750846875107,0.999478509613138,0.5902738046582834,0.9980537258848843,0.0019462740747258067,7222,9607820,5013,13737
lung_constrained_probability_5slice,0.94,0.4327225051070425,0.27609820629536747,0.3385657712675516,0.999506701094255,0.5994255786445349,0.9980687770713744,0.001931222970597446,7096,9608091,4742,13863
lung_constrained_probability_5slice,0.95,0.4300222937823786,0.2739034395707345,0.3313135168661046,0.9995430067286086,0.6125077180906655,0.9980892259247439,0.0019107740372419357,6944,9608440,4393,14015
